event,is_goal,period,time,distance,angle,is_rebound,is_pass_before,is_cross_line,is_one_touch,is_fast_attack
Shot Attempt - Lower left,false,2,781.3,20.8,62.161918802865294,false,false,false,false,false
Shot Attempt - Upper right,false,2,838.8,6.3,45.69027719786508,false,false,true,false,true
Shot Attempt - Upper left,false,2,1012.0,7.3,65.95577673063218,false,false,false,false,false
Shot Attempt - Lower right,false,3,255.1,14.4,57.687521373869984,false,false,false,false,false
Shot Attempt - Upper left,false,3,276.1,8.3,5.63068275763526,false,false,false,false,false
Shot Attempt - Lower left,false,3,331.1,4.5,45.971021931079164,false,false,false,false,false
Shot Attempt - Bottom middle,false,3,362.4,15.8,64.93799174420555,false,false,false,false,true
Shot Attempt - Bottom middle,false,3,413.5,13.7,69.54368623672197,false,false,false,false,false
Shot Attempt - Lower right,false,3,533.9,3.7,-16.189206257026942,false,false,false,false,false
Shot Attempt - Bottom middle,false,3,700.1,3.4,42.397437797500196,false,false,false,false,false
Shot Attempt - Top middle,false,3,705.5,2.9,84.0938588862295,true,false,true,true,false
Shot Attempt - Lower left,false,4,59.9,54.9,-19.17900802581072,false,false,false,false,false
Shot Attempt - Top middle,false,1,291.0,16.1,78.05582281155368,false,false,false,false,false
Shot Attempt - Upper right,false,1,536.4,15.4,43.00543069875816,false,false,false,false,true
Shot Attempt - Lower left,false,1,725.2,16.2,46.606002989282246,false,false,false,false,false
Shot Attempt - Lower left,false,1,787.4,5.4,52.22431569404533,false,false,false,true,false
Shot Attempt - Lower right,false,1,808.6,15.3,75.8720833630803,false,false,false,false,false
Shot Attempt - Upper left,false,1,895.3,14.8,57.9946167919165,false,false,false,false,false
Shot Attempt - Bottom middle,false,2,418.4,15.4,63.77803322244555,false,false,false,false,true
Shot Attempt - Top middle,false,2,436.9,16.8,56.70643672915333,false,false,false,false,false
Shot Attempt - Lower right,false,2,494.4,15.3,38.27311595099868,false,true,true,true,false
Shot Attempt - Lower left,false,2,612.8,13.9,46.25904520717527,false,false,false,false,false
Shot Attempt - Upper right,false,2,713.8,11.6,21.801409486351808,false,false,false,false,true
Shot Attempt - Upper right,false,2,727.2,8.4,19.916405993809082,false,true,false,true,false
Shot Attempt - Lower left,false,2,731.1,18.1,87.46923698236459,false,true,false,true,false
Shot Attempt - Lower left,false,2,769.5,5.7,60.64224645720872,false,false,false,false,false
Shot Attempt - Upper left,false,2,811.6,8.7,53.408911732600714,false,false,false,false,false
Shot Attempt - Lower right,false,2,890.8,15.3,28.44292862436335,false,false,false,false,false
Shot Attempt - Bottom middle,false,2,951.9,5.0,5.314545669944751,false,false,false,false,false
Shot Attempt - Top middle,false,2,1050.1,7.5,86.18592516570965,false,false,false,false,false
Shot Attempt - Upper right,false,2,1111.9,1.6,50.1944289077348,true,false,true,false,false
Shot Attempt - Upper right,false,2,1153.8,17.0,46.79793185690052,false,false,false,false,true
Shot Attempt - Lower right,false,2,1163.0,12.9,59.91031376122333,false,false,false,false,false
Shot Attempt - Upper right,false,3,220.0,10.1,49.267893300290815,false,false,false,false,false
Shot Attempt - Top middle,false,3,539.7,22.0,51.858300723771976,false,true,false,true,false
Shot Attempt - Upper left,false,3,654.2,11.9,78.78508531534642,false,false,false,false,false
Shot Attempt - Lower right,false,3,1170.0,7.9,14.237280465761085,false,false,true,false,false
Shot Attempt - Top middle,false,1,460.3,16.8,55.2139729850705,false,false,false,false,false
Shot Attempt - Lower right,false,1,601.4,5.2,71.91655461695134,true,false,true,true,false
Shot Attempt - Lower right,false,1,686.4,28.9,67.06789956241022,false,false,true,false,true
Shot Attempt - Upper right,false,1,720.1,17.6,54.02312971289067,false,false,false,false,true
Shot Attempt - Upper right,false,1,881.8,13.5,50.13637849242773,false,false,false,false,true
Shot Attempt - Upper right,false,1,975.4,12.6,50.50547785797834,false,false,false,false,false
Shot Attempt - Upper right,false,1,1036.6,8.5,32.64464013491648,false,false,false,false,false
Shot Attempt - Upper right,false,1,1066.9,4.1,74.24882633654697,false,false,true,false,false
Shot Attempt - Lower right,false,2,116.0,12.2,17.41797079220284,false,false,false,false,false
Shot Attempt - Upper left,false,2,133.7,4.1,27.979474388480142,false,false,false,false,false
Shot Attempt - Lower right,false,2,452.7,11.6,23.56539587058197,false,false,false,false,false
Shot Attempt - Upper left,false,2,942.9,18.2,57.22512267573575,false,false,false,false,false
Shot Attempt - Lower left,false,2,1205.9,3.1,28.44292862436335,true,false,false,true,false
Shot Attempt - Top middle,false,3,11.9,27.0,65.28569909984748,false,false,false,true,true
Shot Attempt - Top middle,false,3,339.2,17.2,87.66948113202106,false,true,true,true,false
Shot Attempt - Top middle,false,3,353.5,12.4,50.572197803963796,false,false,false,false,false
Shot Attempt - Upper right,false,3,434.3,11.1,53.89254870824813,false,false,true,true,false
Shot Attempt - Lower left,false,3,906.3,5.1,33.340707346477004,false,true,false,true,false
Shot Attempt - Bottom middle,false,3,998.4,3.7,25.769327624338715,true,false,false,false,false
Shot Attempt - Lower left,false,3,1051.6,9.0,51.23448009554123,false,true,false,true,false
Shot Attempt - Top middle,false,3,1106.1,13.4,57.050784883409555,false,false,false,false,true
Shot Attempt - Top middle,false,3,1112.2,8.9,6.753574035530994,false,false,false,false,false
Shot Attempt - Bottom middle,false,1,113.7,10.6,34.01934998982646,false,false,false,false,true
Shot Attempt - Lower right,false,1,224.3,1.4,77.0053832080835,false,false,true,false,false
Shot Attempt - Lower right,false,1,244.0,7.8,41.03534527714388,false,false,false,false,false
Shot Attempt - Upper left,false,1,576.4,9.2,29.054604099077146,false,false,false,false,true
Shot Attempt - Lower left,false,1,856.7,17.3,88.01365930411781,false,false,true,true,false
Shot Attempt - Top middle,false,1,853.8,5.7,70.27772223555296,true,false,false,true,false
Shot Attempt - Upper left,false,1,876.5,14.5,47.38594403038881,false,true,false,true,false
Shot Attempt - Top middle,false,2,64.4,9.9,58.82865097228016,false,false,false,false,true
Shot Attempt - Upper right,false,2,171.4,16.5,77.66091272167381,false,false,false,false,false
Shot Attempt - Lower right,false,2,180.9,6.7,29.148071845713044,false,true,true,true,false
Shot Attempt - Top middle,false,2,332.3,7.5,16.189206257026942,false,false,false,false,false
Shot Attempt - Top middle,false,2,359.0,19.4,43.41514560694949,false,false,false,false,false
Shot Attempt - Upper left,false,2,397.2,12.3,59.953564753189504,false,false,false,false,false
Shot Attempt - Upper right,false,2,734.6,15.3,79.79602627826831,false,false,false,false,false
Shot Attempt - Upper right,false,2,878.0,4.0,81.46923439005187,false,false,false,false,false
Shot Attempt - Lower left,false,2,1112.9,23.7,54.61067966909348,false,true,false,true,false
Shot Attempt - Lower left,false,3,29.9,17.2,81.58531829969341,false,true,false,true,false
Shot Attempt - Upper right,false,3,175.9,16.6,72.66675729228436,false,false,false,false,true
Shot Attempt - Lower left,false,3,239.5,4.1,58.29857033049428,false,true,false,true,false
Shot Attempt - Upper right,false,3,302.4,16.3,27.979474388480142,false,false,false,false,false
Shot Attempt - Upper left,false,3,320.3,11.0,31.263731694377427,false,false,false,false,true
Shot Attempt - Upper right,false,3,344.0,3.7,74.05460409907715,false,true,false,true,false
Shot Attempt - Top middle,false,3,440.3,6.0,75.49983323344743,false,false,false,false,false
Shot Attempt - Lower left,false,3,574.7,6.9,48.144957464698024,false,false,false,false,false
Shot Attempt - Upper left,false,3,687.9,20.9,54.865806943084365,false,false,false,false,false
Shot Attempt - Upper left,false,3,823.2,14.3,53.13010235415598,false,false,false,false,false
Shot Attempt - Top middle,false,3,1066.1,17.3,83.32904732574613,false,false,false,false,false
Shot Attempt - Lower left,false,3,1139.6,3.6,-37.568592028827496,false,false,false,false,false
Shot Attempt - Lower right,false,1,50.3,10.6,18.23940084665115,false,false,false,false,true
Shot Attempt - Top middle,false,1,201.7,12.2,65.39487608204838,true,false,false,true,false
Shot Attempt - Lower right,false,1,760.2,9.1,83.6598082540901,false,true,true,true,false
Shot Attempt - Upper left,false,1,936.0,8.4,22.380135051959574,false,true,false,true,false
Shot Attempt - Top middle,false,1,1097.7,15.8,67.92280068446368,false,false,false,false,true
Shot Attempt - Upper right,false,2,43.0,11.2,52.69605172201657,false,false,false,false,false
Shot Attempt - Lower left,false,2,240.4,10.7,53.8067926944353,false,false,false,false,false
Shot Attempt - Lower right,false,2,378.6,17.9,64.3231843181618,false,true,false,true,false
Shot Attempt - Top middle,false,2,562.4,7.2,72.8380811971347,false,false,true,false,false
Shot Attempt - Lower right,false,2,594.7,10.5,35.53767779197438,false,false,false,false,false
Shot Attempt - Lower left,false,2,733.8,9.1,61.69924423399362,false,true,false,true,false
Shot Attempt - Lower right,false,2,1046.0,14.0,34.06618321424421,false,false,false,false,false
Shot Attempt - Upper left,false,2,1185.8,17.9,45,false,false,false,false,true
Shot Attempt - Upper right,false,3,87.9,4.1,-27.979474388480142,false,false,false,false,false
Shot Attempt - Lower right,false,3,135.0,29.0,74.14063373339431,false,false,false,false,false
Shot Attempt - Lower right,false,1,38.5,5.2,37.11686068327027,false,false,false,false,false
Shot Attempt - Bottom middle,false,3,207.1,5.3,61.92751306414704,false,false,false,false,false
Shot Attempt - Lower left,false,3,315.0,15.8,38.53592568062316,false,false,false,false,true
Shot Attempt - Lower left,false,3,325.9,22.3,57.50810088695469,false,false,false,false,false
Shot Attempt - Lower left,false,3,523.0,6.1,26.09542415738834,true,false,false,true,false
Shot Attempt - Upper left,false,3,536.8,5.6,15.154068050312599,false,false,false,false,false
Shot Attempt - Top middle,false,3,153.2,15.1,30.16500780574127,false,false,false,false,true
Shot Attempt - Lower left,false,3,682.0,16.7,53.99925104583928,false,false,false,true,false
Shot Attempt - Lower left,false,3,814.8,12.3,58.201087175705574,false,false,false,false,false
Shot Attempt - Lower left,false,3,1109.1,5.8,19.502448506662216,false,false,false,true,false
Shot Attempt - Upper right,false,3,1195.0,9.9,76.39026810418781,false,false,true,false,false
Shot Attempt - Lower left,false,1,80.9,12.1,64.74683660542613,false,false,false,false,false
Shot Attempt - Bottom middle,false,1,86.7,9.6,40.88181029601122,false,false,false,false,false
Shot Attempt - Lower left,false,1,577.4,14.7,54.032969698971094,false,false,false,false,true
Shot Attempt - Bottom middle,false,1,665.7,24.8,63.434948822922,false,false,true,false,false
Shot Attempt - Upper left,false,2,2.6,16.3,62.46117665042446,false,false,false,false,true
Shot Attempt - Lower right,false,2,355.9,12.3,82.52844082340762,false,true,true,true,false
Shot Attempt - Upper right,false,2,425.8,12.6,41.83963837395432,false,false,false,false,false
Shot Attempt - Upper left,false,2,446.0,13.7,27.824096384253256,false,false,false,false,false
Shot Attempt - Bottom middle,false,2,495.5,2.4,72.34987578006988,false,true,true,true,false
Shot Attempt - Upper right,false,2,774.3,15.9,56.83364530616067,false,false,false,false,false
Shot Attempt - Upper right,false,2,1077.2,14.4,58.03865658302297,false,false,false,false,false
Shot Attempt - Top middle,false,3,20.8,15.0,57.52880770915151,false,false,false,false,false
Shot Attempt - Top middle,false,3,99.0,12.2,54.11786275379579,false,false,true,false,true
Shot Attempt - Bottom middle,false,3,132.9,11.7,75.35811545876663,false,true,false,true,false
Shot Attempt - Top middle,false,3,184.2,9.0,73.61045966596522,false,false,false,false,false
Shot Attempt - Upper left,false,3,749.5,19.4,46.57243042767335,false,false,false,false,false
Shot Attempt - Lower left,false,3,786.1,21.3,64.79887635452492,false,false,false,false,true
Shot Attempt - Upper left,false,1,98.2,20.0,55.72444853747118,false,false,false,false,true
Shot Attempt - Top middle,false,1,105.9,14.7,37.72499504211074,false,false,false,false,true
Shot Attempt - Bottom middle,false,1,178.0,4.0,17.927919762007235,false,false,false,false,false
Shot Attempt - Top middle,false,1,235.4,7.5,28.474203610074365,false,false,false,false,false
Shot Attempt - Upper right,false,1,339.9,6.1,85.23635830927383,false,false,true,false,false
Shot Attempt - Top middle,false,1,537.7,15.6,87.04542017594032,false,false,true,false,false
Shot Attempt - Bottom middle,false,1,1072.4,11.8,62.31164610884658,false,false,false,false,true
Shot Attempt - Lower left,false,2,191.2,9.0,55.00797980144134,false,false,false,false,true
Shot Attempt - Lower left,false,2,313.0,9.2,27.499138731047154,false,false,false,false,true
Shot Attempt - Top middle,false,2,379.7,9.9,52.39400864259828,false,false,false,false,false
Shot Attempt - Top middle,false,2,513.5,5.8,81.02737338510362,false,false,false,false,false
Shot Attempt - Top middle,false,2,779.9,16.7,79.23185543889217,false,false,false,false,false
Shot Attempt - Top middle,false,2,863.5,8.8,78.17851165939275,false,false,false,false,false
Shot Attempt - Lower left,false,2,1067.1,17.9,82.596271147212,false,false,false,false,false
Shot Attempt - Bottom middle,false,2,1187.7,20.4,61.08700653573769,false,false,false,false,false
Shot Attempt - Lower left,false,3,314.0,13.0,27.897271030947632,false,false,false,false,false
Shot Attempt - Upper left,false,3,376.4,12.1,27.284207293623066,false,false,false,false,false
Shot Attempt - Lower right,false,3,455.0,14.2,59.10831359282587,false,true,true,true,false
Shot Attempt - Upper left,false,3,681.8,16.4,54.16234704572171,false,false,false,false,true
Shot Attempt - Lower left,false,3,839.6,3.9,-22.109448343751673,false,false,false,true,false
Shot Attempt - Upper left,false,3,922.1,3.5,61.1134182330893,false,false,false,false,false
Shot Attempt - Upper right,false,3,1152.6,14.6,80.08347387909274,false,true,false,true,false
Shot Attempt - Upper left,false,3,1156.0,8.3,37.47617956136137,false,false,false,false,false
Shot Attempt - Upper right,false,3,1171.3,8.9,26.24134965215777,false,true,true,true,false
Shot Attempt - Top middle,false,1,501.1,11.1,43.40885972880541,false,false,false,false,false
Shot Attempt - Upper left,false,1,731.8,7.4,49.12759170251173,false,false,false,false,false
Shot Attempt - Upper left,false,1,808.6,8.3,45.525634606457615,false,false,true,false,false
Shot Attempt - Lower left,false,2,48.1,20.6,57.84067901209279,false,false,false,false,false
Shot Attempt - Upper right,false,2,100.3,4.3,18.43494882292201,false,false,true,false,false
Shot Attempt - Upper right,false,2,422.5,9.6,40.88181029601122,false,false,false,false,true
Shot Attempt - Upper right,false,2,615.4,16.6,86.89664067825663,false,true,false,true,false
Shot Attempt - Lower right,false,2,630.4,3.0,70.34617594194668,false,false,true,false,false
Shot Attempt - Upper left,false,2,674.8,12.3,35.83765295427829,false,false,false,false,false
Shot Attempt - Lower right,false,2,721.1,15.6,50.24433811071516,false,false,false,false,false
Shot Attempt - Upper right,false,2,771.9,7.7,46.1457628381751,false,false,true,false,false
